server,class_tree,attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr1_min,attr1_max,attr2_min,attr2_max,attr3_min,attr3_max,attr4_min,attr4_max,attr5_min,attr5_max,attr6_min,attr6_max,attr7_min,attr7_max,attr8_min,attr8_max,attr9_min,attr9_max,attr10_min,attr10_max,attr11_min,attr11_max
core3,1.2.3.180.222.250.256,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.250.257,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.250.258,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.250.259,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.250.260,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.250.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.180.222.250.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.180.222.263,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.263.264,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.263.265,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.263.266,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.263.267,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.263.268,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.263.269,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.263.270,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.263.271,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.263.272,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.263.273,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.263.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.180.222.263.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.4,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.100,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.100.101,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.100.102,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.100.103,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.100.104,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.100.105,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.100.106,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.100.107,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.100.108,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.100.109,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.100.110,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.100.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.4.33.100.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.4.33.113,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.113.114,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.113.115,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.113.116,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.113.117,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.113.118,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.113.119,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.113.120,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.113.121,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.113.122,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.113.123,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.113.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.4.33.113.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.4.33.126,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.126.127,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.126.128,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.126.129,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.126.130,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.126.131,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.126.132,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.126.133,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.126.134,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.126.135,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.126.136,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.126.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.4.33.126.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.4.33.139,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.140,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,200,200,200,200,200,200,200,200,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.141,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.141.142,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.141.143,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.141.144,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.141.145,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.141.146,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.141.147,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.141.148,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.141.149,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.141.150,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.141.151,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.141.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.141.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.154,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.154.155,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.154.156,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.154.157,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.154.158,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.154.159,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.154.160,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.154.161,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.154.162,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.154.163,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.154.164,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.154.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.154.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.167,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.167.168,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.167.169,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.167.170,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.167.171,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.167.172,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.167.173,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.167.174,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.167.175,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.167.176,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.167.177,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.167.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.4.33.139.167.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.4.33.34,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,200,200,200,200,200,200,200,200,,,,,,,,,,,,,,
core3,1.2.3.4.33.35,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,300,1000,1,700,,,,,,,,,,,,,,
core3,1.2.3.4.33.35.36,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,300,1000,1,700,,,,,,,,,,,,,,
core3,1.2.3.4.33.35.37,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,300,1000,1,700,,,,,,,,,,,,,,
core3,1.2.3.4.33.35.38,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,300,1000,1,700,,,,,,,,,,,,,,
core3,1.2.3.4.33.35.39,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,300,1000,1,700,,,,,,,,,,,,,,
core3,1.2.3.4.33.35.40,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,300,1000,1,700,,,,,,,,,,,,,,
core3,1.2.3.4.33.35.41,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,300,1000,1,700,,,,,,,,,,,,,,
core3,1.2.3.4.33.35.42,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,300,1000,1,700,,,,,,,,,,,,,,
core3,1.2.3.4.33.35.43,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,300,1000,1,700,,,,,,,,,,,,,,
core3,1.2.3.4.33.35.44,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,300,1000,1,700,,,,,,,,,,,,,,
core3,1.2.3.4.33.35.45,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,300,1000,1,700,,,,,,,,,,,,,,
core3,1.2.3.4.33.35.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.4.33.35.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.4.33.48,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.48.49,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.48.50,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.48.51,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.48.52,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.48.53,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.48.54,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.48.55,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.48.56,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.48.57,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.48.58,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.48.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.4.33.48.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.4.33.61,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,1,700,,,,,,,,,,,,,,
core3,1.2.3.4.33.61.62,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,1,700,,,,,,,,,,,,,,
core3,1.2.3.4.33.61.63,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,1,700,,,,,,,,,,,,,,
core3,1.2.3.4.33.61.64,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,1,700,,,,,,,,,,,,,,
core3,1.2.3.4.33.61.65,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,1,700,,,,,,,,,,,,,,
core3,1.2.3.4.33.61.66,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,1,700,,,,,,,,,,,,,,
core3,1.2.3.4.33.61.67,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,1,700,,,,,,,,,,,,,,
core3,1.2.3.4.33.61.68,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,1,700,,,,,,,,,,,,,,
core3,1.2.3.4.33.61.69,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,1,700,,,,,,,,,,,,,,
core3,1.2.3.4.33.61.70,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,1,700,,,,,,,,,,,,,,
core3,1.2.3.4.33.61.71,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,700,1,700,,,,,,,,,,,,,,
core3,1.2.3.4.33.61.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.4.33.61.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.4.33.74,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,300,1000,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.74.75,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,300,1000,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.74.76,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,300,1000,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.74.77,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,300,1000,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.74.78,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,300,1000,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.74.79,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,300,1000,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.74.80,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,300,1000,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.74.81,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,300,1000,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.74.82,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,300,1000,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.74.83,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,300,1000,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.74.84,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,300,1000,300,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.74.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.4.33.74.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.4.33.87,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.87.88,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.87.89,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.87.90,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.87.91,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.87.92,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.87.93,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.87.94,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.87.95,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.87.96,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.87.97,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.33.87.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.4.33.87.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.4.5,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.3.4.5.20,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,300,1000,1,700,,,,,,,,,,,,,,
core3,1.2.3.4.5.20.21,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,300,1000,1,700,,,,,,,,,,,,,,
